adcode,address,city,id,lat,lng,name,shape
310105,华山路800弄6-30号,上海市,B00155E60A,31.214101,121.438268,丁香公寓,"121.437527,31.213777_121.437408,31.213688_121.437683,31.213354_121.437931,31.213505_121.438344,31.213747_121.439217,31.214275_121.439217,31.214371_121.438848,31.214787_121.438466,31.214622_121.437875,31.214316_121.437395,31.213984_121.437527,31.213777"
310105,华山路894弄之1-2号,上海市,B001559B41,31.213016,121.43827,丁香大楼,"121.438798,31.212781_121.438502,31.21316_121.438479,31.213149_121.438124,31.21359_121.437701,31.213343_121.438428,31.212415_121.438479,31.212426_121.438569,31.212514_121.438798,31.212781"
310115,丁香路858号,上海市,B00156TJ6S,31.225151,121.550969,上海丁香国际商业中心,"121.551748,31.224913_121.55229,31.225076_121.552319,31.225094_121.552341,31.225126_121.552342,31.225144_121.552341,31.225176_121.552095,31.225737_121.552082,31.225767_121.552058,31.225797_121.552021,31.225819_121.551992,31.225842_121.55197,31.225851_121.551937,31.225863_121.551901,31.225867_121.551866,31.225868_121.551815,31.225863_121.549709,31.225273_121.549685,31.225259_121.549662,31.225224_121.549654,31.225193_121.549656,31.225163_121.549868,31.224462_121.54989,31.22443_121.549908,31.224414_121.549941,31.2244_121.549972,31.224396_121.550026,31.224403_121.551748,31.224913"
310115,民生路1286号,上海市,B0015205D8,31.224648,121.548968,汇商大厦(民生路),"121.548513,31.224912_121.54875,31.224262_121.549438,31.224381_121.549203,31.224961_121.549163,31.224998_121.549124,31.225013_121.549077,31.225021_121.549017,31.225026_121.548513,31.224912"
310105,延安西路719号(丁香花园),上海市,B001521E01,31.214346,121.434251,佳都大厦,"121.43452,31.214351_121.434269,31.214578_121.434006,31.214347_121.433996,31.214315_121.434002,31.214284_121.434256,31.21413_121.43452,31.214351"
310106,七浦路208号,上海市,B0FFG0ZEJ9,31.246035,121.481469,华侨公寓(七浦路),"121.481216,31.246304_121.481538,31.246336_121.481589,31.246298_121.481741,31.245838_121.481701,31.245788_121.481332,31.245733_121.481216,31.246304"
310106,塘沽路835号1103,上海市,B00155QXUK,31.245932,121.479688,万豪公寓(塘沽路),"121.479895,31.246106_121.479956,31.245818_121.479474,31.245757_121.479426,31.246049_121.479895,31.246106"
310112,航中路99弄,上海市,B00156EXCT,31.166843,121.353851,七韵美地苑,"121.352072,31.167379_121.352155,31.167595_121.35393,31.168374_121.354071,31.168131_121.35417,31.168166_121.354314,31.167915_121.354759,31.168065_121.355376,31.167045_121.354856,31.166818_121.354944,31.166657_121.355178,31.166751_121.355315,31.166533_121.355601,31.166667_121.355766,31.166367_121.355769,31.166311_121.355749,31.16626_121.355716,31.166214_121.355667,31.166185_121.35342,31.16526_121.353317,31.165287_121.353206,31.165433_121.352072,31.167379"
310107,中山北路1482号,上海市,B0FFFLJ0ZN,31.254944,121.440585,万业·新阶,"121.440332,31.255124_121.440739,31.255281_121.440864,31.255324_121.44094,31.2553_121.440995,31.255253_121.441036,31.255206_121.441129,31.254787_121.440145,31.254605_121.440013,31.254865_121.440011,31.254925_121.44002,31.254967_121.440039,31.255008_121.440332,31.255124"
310117,泗通路688弄,上海市,B0FFHEN6MH,31.126017,121.256883,万业名苑,"121.256005,31.12673_121.25601,31.126756_121.256029,31.126778_121.256092,31.126825_121.256128,31.126848_121.25616,31.126855_121.256553,31.126868_121.257359,31.126917_121.257685,31.126911_121.257942,31.126879_121.257977,31.12687_121.257987,31.126857_121.257988,31.126838_121.257956,31.126722_121.2579,31.126582_121.257798,31.126252_121.25772,31.125952_121.257681,31.125588_121.257698,31.125267_121.25772,31.125076_121.257719,31.125061_121.257712,31.125052_121.257688,31.125042_121.257397,31.125066_121.256697,31.125136_121.255963,31.125208_121.255928,31.125216_121.255893,31.125228_121.255876,31.125241_121.255853,31.125264_121.255842,31.125301_121.255864,31.125554_121.255887,31.125733_121.256005,31.12673"
