address,city,date,district,hotpot,href,info,level,op,price,size,structure,tax,title,year,avg_price
春晖家园东区,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19112214310100107366.html,高楼层(共6层)3室2厅|107平米|南,高楼层(共6层,南,135.0,107.0,3室2厅,0,春晖家园东区 3室2厅 南,0,1.2616823
凡尔赛公馆,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19112214310100106122.html,中楼层(共18层)2室1厅|87.59平米|南,中楼层(共18层,南,75.0,87.59,2室1厅,0,凡尔赛公馆 2室1厅 南,0,0.85626215
江南御花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111814310100108353.html,中楼层(共5层)2室2厅|109平米|南,中楼层(共5层,南,78.0,109.0,2室2厅,0,江南御花园 2室2厅 南,0,0.7155963
九华万家花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19101814310100112882.html,中楼层(共6层)2室1厅|84.3平米|南,中楼层(共6层,南,41.0,84.3,2室1厅,0,九华万家花园 2室1厅 南,0,0.48635823
秀山文苑,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19100914310100106835.html,中楼层(共18层)|2008年建|2室2厅|94.6平米|南,中楼层(共18层),南,60.0,94.6,2室2厅,0,秀山文苑 2室2厅 南,2008,0.6342495
江南御花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102714310100104531.html,中楼层(共6层)3室2厅|123平米|南,中楼层(共6层,南,118.0,123.0,3室2厅,0,江南御花园 3室2厅 南,0,0.9593496
阳光城,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102514310100105221.html,高楼层(共6层)3室1厅|104.69平米|南,高楼层(共6层,南,37.0,104.69,3室1厅,0,阳光城 3室1厅 南,0,0.3534244
达观天下悦城,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102714310100107030.html,中楼层(共19层)3室2厅|136平米|南北,中楼层(共19层,南北,68.0,136.0,3室2厅,0,达观天下悦城 3室2厅 南 北,0,0.5
伟星蓝山雅筑北区,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19101814310100102354.html,中楼层(共7层)3室1厅|98.87平米|南北,中楼层(共7层,南北,96.0,98.87,3室1厅,0,伟星蓝山北区毛坯三房，户型好 楼层好 诚心出售,0,0.97097194
雨韵阁,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102314310100107270.html,中楼层(共24层)2室2厅|90.39平米|南,中楼层(共24层,南,86.0,90.39,2室2厅,0,雨韵阁 2室2厅 南,0,0.9514327
秀山文苑,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19091714310100110323.html,低楼层(共18层)2室1厅|82平米|南,低楼层(共18层,南,45.0,82.0,2室1厅,0,秀山文苑  2室1厅1卫 简单装修  手慢怕大腿,0,0.5487805
西湖公元皇府,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102214310100104992.html,低楼层(共18层)3室2厅|127平米|南北,低楼层(共18层,南北,146.0,127.0,3室2厅,0,西湖公元皇府 3室2厅 南 北,0,1.1496063
东湖蓝郡,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111214310100107247.html,中楼层(共4层)1室1厅|35平米|北,中楼层(共4层,北,22.0,35.0,1室1厅,0,东湖蓝郡 1室1厅 北,0,0.62857145
天泽水岸,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19110714310100104689.html,高楼层(共6层)2室2厅|95平米|东南,高楼层(共6层,东南,76.0,95.0,2室2厅,0,天泽水岸 2室2厅 东南,0,0.8
九华万家花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102514310100100711.html,中楼层(共6层)3室2厅|94.72平米|南,中楼层(共6层,南,45.0,94.72,3室2厅,0,九华万家花园 3室2厅 南,0,0.47508445
凡尔赛公馆,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102114310100100336.html,高楼层(共18层)|2013年建|2室2厅|89平米|南,高楼层(共18层),南,80.0,89.0,2室2厅,0,凡尔赛公馆 2室2厅 南,2013,0.8988764
滨江花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19050214310100102447.html,中楼层(共6层)|2016年建|3室1厅|95平米|南,中楼层(共6层),南,45.0,95.0,3室1厅,0,滨江花园 3室1厅 南,2016,0.47368422
雨韵阁,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19092614310100105485.html,低楼层(共18层)3室2厅|98平米|南,低楼层(共18层,南,85.0,98.0,3室2厅,0,雨韵阁 3室2厅 南,0,0.86734694
鑫福家园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19022814310100107571.html,高楼层(共6层)|2009年建|3室2厅|100.29平米|南,高楼层(共6层),南,60.0,100.29,3室2厅,0,毛坯两房 户型通透 采光无忧 诚心对外出售,2009,0.59826505
雨韵阁,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111714310100102247.html,中楼层(共18层)|2008年建|3室2厅|98.7平米|南,中楼层(共18层),南,90.0,98.7,3室2厅,0,雨韵阁 3室2厅 南,2008,0.91185415
九华万家花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19081214310100111232.html,低楼层(共7层)3室1厅|94平米|南,低楼层(共7层,南,43.5,94.0,3室1厅,0,九华万家花园 3室1厅 南,0,0.46276596
东方天骏九珑湾,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19100814310100107793.html,低楼层(共33层)2室2厅|87.5平米|南,低楼层(共33层,南,97.0,87.5,2室2厅,0,东方城九龙湾，边上有高铁站，精装修拎包入住  婚房,0,1.1085714
阳光城,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19082014310100101460.html,高楼层(共6层)2室2厅|100.06平米|南,高楼层(共6层,南,42.0,100.06,2室2厅,0,阳光城 2室2厅 南,0,0.41974816
御景园香山美墅,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19112314310100103981.html,低楼层(共3层)4室2厅|185平米|南,低楼层(共3层,南,206.0,185.0,4室2厅,0,御景园香山美墅 4室2厅 南,0,1.1135135
鑫福家园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111514310100101775.html,中楼层(共7层)3室2厅|98.5平米|南,中楼层(共7层,南,78.0,98.5,3室2厅,0,鑫福家园 3室2厅 南,0,0.79187816
鑫福家园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19101814310100104120.html,高楼层(共6层)3室2厅|100.2平米|南,高楼层(共6层,南,67.0,100.2,3室2厅,0,鑫福家园 3室2厅 南,0,0.66866267
雨韵阁,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19101014310100101322.html,高楼层(共18层)|2013年建|3室2厅|98平米|南,高楼层(共18层),南,79.0,98.0,3室2厅,0,雨韵阁 3室2厅 南,2013,0.8061224
九华万家花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111514310100100163.html,高楼层(共4层)3室2厅|86.7平米|南,高楼层(共4层,南,40.0,86.7,3室2厅,0,九华万家花园 3室2厅 南,0,0.46136102
天泽水岸,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19041014310100100150.html,中楼层(共6层)|2007年建|2室2厅|92平米|南,中楼层(共6层),南,78.0,92.0,2室2厅,0,天泽水岸 2室2厅 南,2007,0.84782606
江南御花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19042114310100106236.html,中楼层(共5层)|1995年建|2室2厅|106.5平米|南,中楼层(共5层),南,83.0,106.5,2室2厅,0,江南御花园 2室2厅 南,1995,0.7793427
万嘉南苑一村,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19103114310100106129.html,低楼层(共6层)3室2厅|127平米|南,低楼层(共6层,南,80.0,127.0,3室2厅,0,万嘉南苑一村 3室2厅 南,0,0.62992126
伟星蓝山雅筑南区,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19031314310100103449.html,中楼层(共28层)3室2厅|89.5平米|南,中楼层(共28层,南,75.0,89.5,3室2厅,0,伟星蓝山雅筑南区 3室2厅 南,0,0.83798885
天泽水岸,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19090514310100102859.html,中楼层(共11层)|2011年建|2室2厅|93平米|南,中楼层(共11层),南,83.0,93.0,2室2厅,0,天泽水岸 2室2厅 南,2011,0.8924731
滨江花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/18101114310100137930.html,中楼层(共6层)|2016年建|3室2厅|95平米|南西,中楼层(共6层),南西,50.0,95.0,3室2厅,0,滨江公园  价格实惠 地理位置优美,2016,0.5263158
东湖瑞景,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19100514310100110135.html,中楼层(共32层)2室2厅|94平米|南,中楼层(共32层,南,88.0,94.0,2室2厅,0,东湖瑞景 2室2厅 南,0,0.9361702
贵都西苑,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19052014310100106327.html,低楼层(共6层)|2005年建|2室1厅|76平米|南,低楼层(共6层),南,50.8,76.0,2室1厅,0,贵都西苑 2室1厅 南,2005,0.66842103
阳湖花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19100914310100108067.html,高楼层(共6层)|2010年建|2室2厅|130平米|南,高楼层(共6层),南,56.0,130.0,2室2厅,0,阳湖花园，两房两厅，130平米，56万，业主诚心出售,2010,0.43076923
伟星蓝山雅筑北区,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111814310100102649.html,中楼层(共6层)3室2厅|108平米|南,中楼层(共6层,南,105.0,108.0,3室2厅,0,伟星蓝山雅筑北区 3室2厅 南,0,0.9722222
凡尔赛公馆,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111514310100103575.html,低楼层(共18层)2室2厅|87.59平米|南,低楼层(共18层,南,75.0,87.59,2室2厅,0,凡尔赛公馆 2室2厅 南,0,0.85626215
东方翡翠北苑,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19110614310100111122.html,高楼层(共6层)4室2厅|150平米|南,高楼层(共6层,南,72.0,150.0,4室2厅,0,东方翡翠北苑 4室2厅 南,0,0.48
晨光花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111814310100117317.html,高楼层(共6层)2室2厅|84平米|南,高楼层(共6层,南,59.0,84.0,2室2厅,0,晨光花园 2室2厅 南,0,0.70238096
西塘名苑,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111314310100110176.html,中楼层(共32层)2室1厅|68平米|南,中楼层(共32层,南,43.0,68.0,2室1厅,0,西塘名苑 2室1厅 南,0,0.63235295
泰和天成,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19050714310100101777.html,高楼层(共18层)3室2厅|128平米|南北,高楼层(共18层,南北,133.0,128.0,3室2厅,0,泰和天成 3室2厅 南 北,0,1.0390625
颐园世家,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19100914310100103010.html,高楼层(共31层)2室2厅|89平米|南,高楼层(共31层,南,78.0,89.0,2室2厅,0,颐园世家 2室2厅 南,0,0.8764045
御景园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102414310100103540.html,低楼层(共8层)3室2厅|122.4平米|南北,低楼层(共8层,南北,94.0,122.4,3室2厅,0,御景园 3室2厅 南 北,0,0.76797384
西塘名苑,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111314310100110912.html,中楼层(共32层)2室1厅|68平米|南,中楼层(共32层,南,50.0,68.0,2室1厅,0,西塘名苑 2室1厅 南,0,0.7352941
平南三村,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19110414310100107197.html,中楼层(共6层)3室1厅|89平米|南北,中楼层(共6层,南北,36.0,89.0,3室1厅,0,平南三村 3室1厅 南 北,0,0.40449437
九华万家花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111114310100101340.html,中楼层(共5层)2室1厅|65.33平米|南,中楼层(共5层,南,29.0,65.33,2室1厅,0,九华万家花园 2室1厅 南,0,0.4439002
天泽水岸,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102814310100102273.html,高楼层(共28层)|2009年建|2室1厅|85平米|南,高楼层(共28层),南,80.0,85.0,2室1厅,0,天泽水岸 2室1厅 南,2009,0.9411765
西山村,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19010614310100102333.html,中楼层(共5层)3室1厅|63.27平米|南,中楼层(共5层,南,14.0,63.27,3室1厅,0,西山村 3室1厅 南,0,0.2212739
万嘉南苑二村,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102114310100102551.html,高楼层(共7层)4室2厅|126.5平米|南,高楼层(共7层,南,62.0,126.5,4室2厅,0,万嘉南苑二村 4室2厅 南,0,0.49011856
泰和天成,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111114310100108267.html,高楼层(共18层)3室2厅|124平米|南,高楼层(共18层,南,150.0,124.0,3室2厅,0,泰和天成 3室2厅 南,0,1.2096775
九华万家花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102314310100100358.html,高楼层(共6层)2室1厅|73.8平米|南,高楼层(共6层,南,36.0,73.8,2室1厅,0,九华万家花园 2室1厅 南,0,0.48780486
阳光城,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19093014310100108986.html,高楼层(共6层)3室2厅|95.99平米|南北,高楼层(共6层,南北,52.0,95.99,3室2厅,0,阳光城 3室2厅 南 北,0,0.54172313
雨韵阁,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19041114310100105850.html,低楼层(共24层)|2014年建|2室2厅|90.3平米|南,低楼层(共24层),南,82.0,90.3,2室2厅,0,出售雨韵阁 精装修 好楼层 视野开阔,2014,0.90808415
晨光花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19060914310100101167.html,低楼层(共6层)|2009年建|3室1厅|92平米|南,低楼层(共6层),南,58.0,92.0,3室1厅,0,晨光花园 3室1厅 南,2009,0.6304348
达观天下悦城,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/18101114310100239518.html,低楼层(共19层)|2010年建|3室2厅|69平米|东南,低楼层(共19层),东南,71.0,69.0,3室2厅,0,达观天下悦城，不满两年，三室，有装修。,2010,1.0289855
泰和天成,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19060314310100110916.html,中楼层(共28层)|2010年建|4室2厅|143平米|南,中楼层(共28层),南,143.0,143.0,4室2厅,0,泰和天成 4室2厅 南,2010,1.0
秀山文苑,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111914310100105161.html,中楼层(共18层)3室1厅|108平米|南,中楼层(共18层,南,58.0,108.0,3室1厅,0,秀山文苑 全新毛坯三室 中间楼层 明厨明卫,0,0.537037
润合家园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111614310100100987.html,低楼层(共18层)3室2厅|103平米|南,低楼层(共18层,南,66.0,103.0,3室2厅,0,润合家园 3室2厅 南,0,0.6407767
凡尔赛公馆,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19101814310100101681.html,中楼层(共18层)3室1厅|88平米|南,中楼层(共18层,南,80.0,88.0,3室1厅,0,凡尔赛公馆 3室1厅 南,0,0.90909094
凡尔赛公馆,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19101014310100103658.html,低楼层(共6层)3室2厅|130平米|南,低楼层(共6层,南,133.0,130.0,3室2厅,0,凡尔赛三卧室朝南，精装修，采光无忧！,0,1.0230769
晨光花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111214310100105424.html,高楼层(共6层)3室2厅|97平米|南,高楼层(共6层,南,62.0,97.0,3室2厅,0,晨光花园 3室2厅 南,0,0.63917524
东方翡翠北苑,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102414310100103281.html,高楼层(共6层)3室2厅|188平米|南,高楼层(共6层,南,59.0,188.0,3室2厅,0,东方翡翠北苑 3室2厅 南,0,0.31382978
地质新村,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19071214310100104427.html,高楼层(共5层)2室2厅|88平米|南,高楼层(共5层,南,18.0,88.0,2室2厅,0,此房不满两年  2017年新建的房子  新房 价格美丽,0,0.20454545
梧桐雅苑西区,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19071214310100107957.html,高楼层(共6层)3室1厅|97平米|南北,高楼层(共6层,南北,38.5,97.0,3室1厅,0,梧桐雅苑，精装修，拎包入住，阳光充足。,0,0.3969072
东苑小区,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19083114310100100229.html,高楼层(共7层)2室1厅|65.32平米|南,高楼层(共7层,南,38.0,65.32,2室1厅,0,东苑小区，双学，，区房，马钢医院距离300米,0,0.5817514
欣明国际,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19081814310100106055.html,高楼层(共16层)2室2厅|85平米|南,高楼层(共16层,南,38.0,85.0,2室2厅,0,欣明国际 2室2厅 南,0,0.44705883
海外海名仕苑,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19111114310100103530.html,低楼层(共9层)|2008年建|2室2厅|97.85平米|南,低楼层(共9层),南,99.0,97.85,2室2厅,0,海外海带大露台两房，全屋实木地板精装修，采光不挡,2008,1.0117527
康城花园,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19082414310100107594.html,高楼层(共6层)|2003年建|2室2厅|83.15平米|南,高楼层(共6层),南,63.0,83.15,2室2厅,0,康城花园 2室2厅 南,2003,0.7576668
八亩塘,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19090614310100102547.html,高楼层(共6层)2室1厅|80平米|东,高楼层(共6层,东,30.0,80.0,2室1厅,0,八亩塘 2室1厅 东,0,0.375
汇成上东,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19090614310100102740.html,高楼层(共27层)4室2厅|137平米|南,高楼层(共27层,南,165.0,137.0,4室2厅,0,汇成上东 4室2厅 南,0,1.2043796
西湖花园,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19102814310100108886.html,中楼层(共6层)3室2厅|128平米|南北,中楼层(共6层,南北,140.0,128.0,3室2厅,0,西湖花园 3室2厅 南 北,0,1.09375
泰和文苑,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19022314310100100763.html,中楼层(共6层)|2006年建|3室2厅|95.6平米|南,中楼层(共6层),南,94.0,95.6,3室2厅,0,中间楼层  采光无遮挡  房主诚心卖  看房方便,2006,0.9832636
泰和文苑,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19081814310100101845.html,中楼层(共7层)|2009年建|2室1厅|78.76平米|南,中楼层(共7层),南,79.0,78.76,2室1厅,0,泰和文苑，多层好楼层，精装修，领包入住,2009,1.0030472
汇成上东,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19071314310100103617.html,高楼层(共26层)2室2厅|89平米|南,高楼层(共26层,南,90.0,89.0,2室2厅,0,汇成上东 2室2厅 南,0,1.011236
汇成上东,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19090914310100101565.html,低楼层(共9层)3室2厅|115.8平米|南北,低楼层(共9层,南北,122.0,115.8,3室2厅,0,汇成上东 3室2厅 南 北,0,1.0535406
香榭园小区,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19082214310100105563.html,中楼层(共6层)|1993年建|3室2厅|108.58平米|南,中楼层(共6层),南,77.0,108.58,3室2厅,0,香榭园小区 3室2厅 南,1993,0.70915455
华林雅筑,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19071714310100105160.html,高楼层(共6层)|2010年建|2室1厅|67.26平米|南,高楼层(共6层),南,25.0,67.26,2室1厅,0,华林雅筑，五楼，环境好，采光好,2010,0.37169194
杏花村小区,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19081614310100128033.html,中楼层(共6层)2室1厅|54.7平米|南,中楼层(共6层,南,31.8,54.7,2室1厅,0,杏花村小区 2室1厅 南,0,0.58135283
西湖花园,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19103014310100108167.html,低楼层(共6层)2室2厅|96平米|南,低楼层(共6层,南,96.0,96.0,2室2厅,0,西湖花园 2室2厅 南,0,1.0
梧桐雅苑东区,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19072814310100105366.html,低楼层(共6层)2室1厅|75.79平米|南,低楼层(共6层,南,25.0,75.79,2室1厅,0,梧桐雅苑东区 2室1厅 南,0,0.3298588
佳山墅,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19091814310100105439.html,中楼层(共6层)3室2厅|119平米|南,中楼层(共6层,南,176.0,119.0,3室2厅,0,佳山墅 3室2厅 南,0,1.4789916
湖北东路456号,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19082414310100105741.html,中楼层(共7层)3室1厅|85平米|南,中楼层(共7层,南,55.8,85.0,3室1厅,0,湖北东路456号 3室1厅 南,0,0.6564706
汇成上东,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19072114310100103847.html,低楼层(共6层)|2010年建|3室2厅|124平米|南北,低楼层(共6层),南北,154.0,124.0,3室2厅,0,汇成上东多层二楼精装修好房出售,2010,1.2419355
华海城市广场,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19071014310100103253.html,高楼层(共20层)3室2厅|127.4平米|南,高楼层(共20层,南,120.0,127.4,3室2厅,0,华海城市广场 3室2厅 南,0,0.9419152
汇成上东,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19072014310100103644.html,低楼层(共26层)2室2厅|88平米|南,低楼层(共26层,南,89.0,88.0,2室2厅,0,汇成上东 2室2厅 南,0,1.0113636
汇成上东,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19080314310100103179.html,中楼层(共17层)2室1厅|88.75平米|南,中楼层(共17层,南,94.0,88.75,2室1厅,0,汇成上东 2室1厅 南,0,1.059155
汇成上东,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19090114310100108248.html,中楼层(共18层)|2012年建|1室1厅|51.8平米|南,中楼层(共18层),南,54.5,51.8,1室1厅,0,汇成上东 1室1厅 南,2012,1.0521235
轻机新村,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19081714310100102812.html,高楼层(共6层)2室2厅|88.09平米|南,高楼层(共6层,南,56.0,88.09,2室2厅,0,价格合适 采光无遮挡 就在大润发旁 有钥匙看房方便！,0,0.6357135
汇成上东,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19072914310100100529.html,中楼层(共6层)|2010年建|3室1厅|122平米|东东南,中楼层(共6层),东东南,153.0,122.0,3室1厅,0,汇成上东 3室1厅 东 东南,2010,1.2540984
荷塘月色,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19061514310100105734.html,高楼层(共18层)3室2厅|97.5平米|南,高楼层(共18层,南,58.0,97.5,3室2厅,0,荷  塘  月  色 毛  坯   环境优美  大三房，,0,0.5948718
汇成上东,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19070314310100104885.html,中楼层(共18层)2室2厅|88.88平米|南,中楼层(共18层,南,90.0,88.88,2室2厅,0,满两年，看房有钥匙，中间楼层，位置好,0,1.0126013
汇成上东,马鞍山,2019-11-26,花山区,解放路,https://mas.ke.com/ershoufang/19061514310100101195.html,中楼层(共27层)2室2厅|89.5平米|南,中楼层(共27层,南,110.0,89.5,2室2厅,0,小区环境不错 装修精美拎包即住,0,1.2290503
银河湾城市茗苑,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111314310100103642.html,高楼层(共6层)3室2厅|146平米|南北,高楼层(共6层,南北,128.0,146.0,3室2厅,0,银河湾城市茗苑 3室2厅 南 北,0,0.8767123
碧溪丽景,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/18122614310100107639.html,高楼层(共6层)|2006年建|3室2厅|103.5平米|南北,高楼层(共6层),南北,91.0,103.5,3室2厅,0,碧溪丽景 绿色小区 交通便利 南北通透格局好,2006,0.87922704
御景园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111814310100116799.html,低楼层(共3层)3室2厅|114.32平米|南,低楼层(共3层,南,83.0,114.32,3室2厅,0,御景园 3室2厅 南,0,0.7260322
万嘉南苑一村,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19110814310100108351.html,中楼层(共6层)2室1厅|76平米|南,中楼层(共6层,南,43.0,76.0,2室1厅,0,万嘉南苑一村 2室1厅 南,0,0.56578946
石山花园小区,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111314310100103251.html,中楼层(共6层)2室1厅|81.81平米|东南,中楼层(共6层,东南,24.0,81.81,2室1厅,0,石山花园小区 2室1厅 东南,0,0.29336268
银河湾城市茗苑,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102314310100106924.html,低楼层(共8层)3室2厅|146平米|南,低楼层(共8层,南,156.0,146.0,3室2厅,0,银河湾城市茗苑 绿化环境优美  人车分离,0,1.0684931
秀山文苑,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19091414310100103460.html,低楼层(共18层)3室2厅|108平米|南,低楼层(共18层,南,53.0,108.0,3室2厅,0,秀山文苑 3室2厅 南,0,0.49074075
鑫福家园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19102114310100102622.html,高楼层(共6层)3室2厅|116平米|南,高楼层(共6层,南,45.0,116.0,3室2厅,0,鑫福家园 3室2厅 南,0,0.38793105
晨光花园,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19111014310100108112.html,低楼层(共6层)2室1厅|83.48平米|南,低楼层(共6层,南,50.0,83.48,2室1厅,0,晨光花园 2室1厅 南,0,0.59894586
东湖碧水湾,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19101014310100101476.html,高楼层(共11层)2室2厅|100.86平米|南,高楼层(共11层,南,82.0,100.86,2室2厅,0,采光充足，南边无任何遮挡，景观房。,0,0.8130081
雨韵阁,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/19082114310100110987.html,中楼层(共18层)|2013年建|3室2厅|98.75平米|南,中楼层(共18层),南,76.0,98.75,3室2厅,0,雨韵阁 3室2厅 南,2013,0.76962024
春江雅苑,马鞍山,2019-11-26,花山区,佳山,https://mas.ke.com/ershoufang/18123114310100100193.html,中楼层(共6层)|2008年建|2室1厅|76平米|南,中楼层(共6层),南,52.0,76.0,2室1厅,0,春江雅苑 2室1厅 南,2008,0.68421054
